Lot Area,Year Built,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,SalePrice
7200,1940,808,808,1072,0,1072,1,0,2,5,2,2,379,130
9000,1900,550,680,680,494,1174,1,0,2,6,1,2,576,135
6000,1948,318,649,679,504,1183,1,1,2,6,0,1,308,120
5925,1937,739,907,1131,0,1131,1,0,2,7,0,2,672,89.471
5925,1900,0,570,761,380,1141,1,0,3,6,0,1,252,85
6000,1920,710,960,960,0,960,1,0,2,5,0,1,308,108.5
9639,1900,1075,1075,1156,642,1798,2,1,4,7,0,2,342,137
3880,1945,357,686,866,0,866,1,0,2,4,0,0,0,110.5
8520,1923,968,968,968,0,968,1,0,2,5,0,2,480,100
10337,1910,725,725,909,863,1772,2,1,3,7,0,2,816,184.9
9863,1927,322,728,914,728,1642,1,1,4,9,1,1,374,145
9600,1925,702,702,842,630,1472,1,0,3,6,0,1,250,125
4571,1910,448,616,616,616,1232,1,0,3,6,0,2,480,114
13600,1900,662,662,1422,915,2337,2,0,5,10,0,2,560,90
8398,1910,667,926,991,659,1650,2,0,3,6,0,2,468,144.1
9900,1880,1008,1008,1178,1032,2210,2,0,5,8,0,1,205,117.5
3600,1930,371,687,687,671,1358,1,1,3,6,1,1,336,124.5
13500,1879,819,819,1312,1142,2454,2,0,3,8,1,2,576,185
7200,1910,168,1214,1260,1031,2291,2,0,4,9,1,2,506,133.9
5400,1926,779,1149,1149,467,1616,2,0,3,5,0,1,216,152
8100,1948,1221,1559,1559,0,1559,1,0,2,5,0,2,812,153.5
10800,1890,718,718,1576,978,2554,1,1,3,8,0,2,704,159.5
9439,1930,588,912,912,336,1248,1,0,2,6,0,1,160,87
8626,1956,0,0,968,0,968,1,0,2,5,0,1,331,104.5
11800,1949,0,0,1382,0,1382,2,0,1,6,1,1,384,110
6854,1925,212,756,916,144,1060,1,0,1,6,1,1,308,136.5
8674,1950,0,910,910,525,1435,1,0,3,6,0,1,308,128.25
8731,1920,270,915,1167,0,1167,1,0,3,6,1,2,495,144
8737,1923,765,1065,915,720,1635,1,1,3,6,1,2,440,210
6125,1939,422,728,728,546,1274,2,0,3,6,0,1,224,135
6000,1939,324,600,608,624,1232,1,1,3,6,2,1,217,128
6000,1941,360,735,869,349,1218,1,0,3,6,1,2,440,131
6120,1939,884,884,884,0,884,1,0,2,5,0,1,240,113
6240,1938,809,861,861,548,1409,1,1,3,6,1,2,528,126
6240,1939,624,672,899,423,1322,1,0,4,7,0,1,280,132
6240,1930,966,966,1014,412,1426,1,0,3,6,1,1,230,131.75
6120,1926,405,756,903,378,1281,1,0,2,6,0,2,379,132.5
6120,1920,939,939,939,574,1513,1,1,4,8,0,1,180,137.5
6120,1929,832,832,854,0,854,1,0,2,5,0,2,576,132
6240,1931,459,884,959,408,1367,1,0,3,6,1,1,560,127.5
6180,1926,960,960,986,0,986,1,0,2,5,1,1,180,102
7755,1918,1100,1100,1100,1164,2264,2,1,4,8,0,1,408,200
13515,1919,764,764,1060,764,1824,1,0,3,8,1,2,520,180.5
8850,1920,768,768,752,624,1376,1,0,3,7,0,2,576,165
8550,1926,750,750,960,356,1316,1,0,4,7,0,2,576,90
8730,1915,698,698,698,698,1396,1,0,3,7,0,1,384,153.575
5700,1929,336,672,672,672,1344,1,1,3,6,1,2,456,140
8520,1916,0,714,1664,862,2526,2,0,5,10,1,1,216,136
5680,1901,592,592,933,240,1173,2,0,3,7,0,1,240,113
5680,1901,969,969,969,245,1214,1,0,2,6,0,1,216,117
7758,1931,816,1040,1226,592,1818,1,1,4,7,2,1,240,169.5
7449,1930,637,637,1108,0,1108,1,0,3,6,1,1,280,139.4
13200,1963,366,741,1497,797,2294,3,0,5,9,1,2,658,202.5
6882,1914,684,684,773,582,1355,1,1,3,7,0,0,0,127
9000,1937,780,780,780,595,1375,1,1,3,6,1,1,544,141
9780,1950,224,976,976,976,1952,1,1,4,8,2,1,299,212.3
10320,1915,763,1138,1138,1042,2180,1,1,3,7,1,2,720,161
4330,1958,0,808,838,477,1315,2,0,3,5,0,2,436,99.5
7200,1920,530,530,581,530,1111,1,0,3,6,0,1,288,101
4800,1916,999,1196,1196,0,1196,1,0,2,5,0,2,440,109.9
12358,1941,360,720,854,0,1382,1,1,2,7,0,2,660,128.5
10120,1910,925,925,964,925,1889,1,1,4,9,1,1,308,122
4388,1930,556,672,840,0,840,1,0,3,5,1,0,0,87
10320,1910,771,771,866,504,1484,2,0,3,6,0,1,264,50
12888,1937,717,1005,1262,1005,2267,1,1,3,7,2,2,498,219
18030,1946,977,1598,1636,971,3086,3,0,3,12,1,0,0,200.5
8160,1940,444,756,756,378,1134,1,1,3,7,0,1,240,126
4484,1942,187,672,778,504,1282,1,0,2,4,0,1,240,108.5
11235,1963,0,925,999,0,999,1,0,3,6,0,1,308,130
11235,1964,635,1420,1452,0,1452,1,0,2,6,1,2,572,158.45
14299,1964,348,1005,1005,0,1005,1,0,3,5,0,2,440,115.4
7943,1961,126,1029,1029,0,1029,1,0,3,5,0,1,261,118.5
14149,1964,190,980,1020,0,1020,2,0,3,5,1,2,528,165
11677,1966,30,1040,1040,0,1040,1,0,3,6,0,1,264,123
8400,1966,0,814,913,0,913,1,0,3,6,0,1,240,129
7094,1966,340,894,894,0,894,1,0,3,5,0,1,384,125
8978,1968,948,948,948,0,948,1,0,3,6,0,1,300,108
8425,1971,20,768,868,0,868,1,0,2,6,0,2,576,119.9
8665,1968,420,876,897,0,897,1,0,3,5,0,1,264,115
8398,1967,300,943,943,0,943,1,0,2,5,0,2,528,134.5
7742,1966,192,955,955,0,955,1,0,3,6,0,1,386,127
8724,1968,402,894,894,0,894,1,0,3,5,1,2,450,129
8197,1977,660,660,1285,0,1285,1,1,3,7,1,2,528,143.5
8169,1966,261,912,912,0,912,1,0,3,6,0,1,315,129
14175,1956,332,1240,1375,0,1375,1,0,3,6,1,1,323,187
16779,1920,404,671,1567,1087,2654,3,0,4,11,1,2,638,158
25339,1918,816,816,1416,0,1416,2,0,3,7,0,2,576,112
6960,1940,422,680,798,504,1302,1,1,2,6,2,1,224,165.25
11375,1954,231,967,1299,0,1299,1,0,3,6,1,2,494,150
13770,1958,95,1158,1176,0,1176,1,0,3,6,2,1,303,137
9000,1945,0,0,998,0,998,1,0,3,5,0,2,460,89.5
115149,1971,424,1643,1824,0,1824,2,0,2,5,2,2,739,302
11075,1984,0,1190,1522,0,1522,2,0,3,7,1,2,552,182
10029,1988,320,1151,1164,896,2060,2,1,4,8,1,2,521,211
17541,1948,109,409,1325,0,1325,2,0,3,6,1,2,576,216
22692,1953,486,1073,1630,0,1630,2,0,3,6,1,2,649,130
17808,1946,484,484,1242,0,1242,1,0,2,4,0,1,336,109.9
12671,1954,935,1288,2422,0,2422,3,0,4,6,2,2,527,255
12615,1950,725,1202,2158,0,2158,2,0,4,7,1,2,576,243
10512,1954,497,988,988,638,1626,1,1,3,6,0,1,332,154
5400,1958,411,864,864,0,864,1,0,3,6,0,1,399,118
11515,1958,0,0,943,0,943,1,0,3,5,0,1,308,80
7711,1977,0,1440,1440,0,1440,2,0,4,8,0,0,0,150
9098,1920,180,528,605,0,605,1,0,2,5,0,0,0,86
3869,1984,0,1038,1038,0,1038,2,0,2,5,0,1,264,130
9280,1951,785,1342,1342,0,1342,1,0,4,7,0,1,256,125
11100,1951,0,1080,1080,400,1480,1,0,4,7,1,1,253,136.5
7550,1920,951,951,986,376,1362,2,0,4,7,0,1,280,96
9060,1957,0,0,1340,0,1340,1,0,3,7,1,1,252,120
23920,1984,1105,1105,1105,717,1822,2,0,4,7,1,2,515,228.5
10357,1990,172,910,1442,0,1442,2,0,3,6,1,2,719,179.9
13474,1990,0,700,1122,1121,2243,2,1,4,8,1,3,746,225
10380,1986,0,1502,1553,1177,2730,2,1,4,8,1,2,576,301
13125,1991,422,1104,912,1215,2127,2,1,4,8,1,3,833,238
11287,1989,386,807,1175,807,1982,2,1,3,7,1,2,575,228.5
9317,1994,282,779,1029,929,1958,2,1,3,7,1,2,499,220
9965,2007,280,1264,1282,1414,2696,2,1,4,10,1,3,792,383.97
9965,2006,316,1466,1466,1362,2828,3,0,4,11,1,3,1052,424.87
9178,2007,1643,1643,1651,0,1651,2,0,3,7,1,3,870,250
10481,2006,2140,2140,2140,0,2140,2,1,3,8,0,3,894,360
10652,2006,1494,1494,1494,0,1494,2,0,3,7,1,3,840,279.5
11175,2007,1316,1316,1316,0,1316,2,0,3,6,1,2,440,200.141
10235,2007,1643,1643,1651,0,1651,2,0,3,7,1,3,870,246.5
9588,2007,1482,1482,1482,1092,2574,2,1,3,10,1,3,868,276
8814,2005,349,1274,1274,0,1274,2,0,3,6,0,2,508,203
11103,2006,728,728,728,728,1456,2,1,3,8,1,2,440,155.835
8556,2006,1240,1240,1240,0,1240,2,0,2,5,0,3,826,194
6762,2007,544,1208,1208,0,1208,2,0,2,6,0,2,628,195.4
11750,2005,1526,1546,1546,0,1546,2,0,3,7,0,3,796,217
8760,2006,1453,1489,1500,0,1500,2,0,3,7,1,2,674,212.999
7242,2005,1270,1270,1270,0,1270,2,0,2,6,0,2,524,175.9
9316,2005,879,879,879,916,1795,2,1,3,7,0,2,578,191
9317,2006,1290,1314,1314,0,1314,2,0,3,6,1,2,440,176.432
14364,1988,92,1157,1180,882,2062,2,1,3,7,1,2,454,277
8883,1988,0,929,946,927,1873,2,1,3,7,1,2,619,207
159000,1958,747,1444,1444,700,2144,2,0,4,7,2,2,389,277
53107,1992,595,1580,1079,874,1953,2,1,3,9,2,2,501,240
12205,1966,264,832,976,1111,2087,2,1,5,9,0,2,444,187.5
20064,1976,0,966,1743,0,1743,0,1,0,5,2,2,529,279
14217,1994,472,1022,1022,0,1022,1,0,3,6,0,2,747,139.5
8775,1994,495,990,990,0,990,1,0,3,5,0,1,299,126
11249,1995,322,1200,1200,0,1200,2,0,3,6,0,2,521,177.5
10021,1997,96,635,646,662,1308,2,1,3,6,0,2,497,175
9531,1998,88,794,882,914,1796,2,1,3,7,0,2,546,211
8428,1994,570,990,990,0,990,1,0,3,5,0,1,384,146
16561,1996,548,1097,1097,0,1097,1,1,3,6,0,1,242,147.9
8070,1994,402,990,990,0,990,1,0,3,5,0,0,0,123.6
9337,1997,176,824,905,881,1786,2,1,3,7,0,2,684,204.75
10820,1999,646,988,988,885,1873,2,1,3,7,1,2,597,235.5
12352,1998,215,853,853,900,1753,2,1,3,7,1,2,534,217
9543,2001,845,845,845,845,1690,2,1,3,7,0,2,517,190.55
8826,2000,144,985,985,857,1842,2,1,3,7,1,2,486,217.5
10665,2003,440,1453,1479,0,1479,2,0,3,7,0,2,558,226
11317,2003,840,840,840,828,1668,2,1,3,8,0,2,500,180
11800,1974,201,864,894,0,894,1,0,3,5,0,2,440,131
8660,1976,513,1015,1025,0,1025,2,0,3,6,1,2,370,153.5
9720,1977,240,995,1009,0,1009,2,0,3,6,1,2,576,160
8982,1977,501,1040,1040,0,1040,1,1,3,5,0,2,748,134.9
16300,1977,399,876,907,0,907,1,0,3,5,0,1,308,130
9675,1975,102,864,879,0,879,1,0,3,5,0,2,440,120
7700,1972,276,882,882,0,882,1,0,3,5,0,2,461,112.5
10356,1975,253,969,969,0,969,1,1,3,5,0,2,440,122
7200,1972,193,864,864,0,864,1,0,3,5,0,2,576,127
7200,1972,0,385,875,0,875,1,0,3,5,0,2,728,117
10386,2004,536,2000,2000,0,2000,2,0,3,8,0,3,888,305.9
9375,2002,1284,1284,1284,885,2169,2,1,3,7,1,2,647,228.5
11354,2000,261,1673,1673,0,1673,2,0,3,7,1,2,583,270
8749,2002,1459,1459,1459,0,1459,2,0,3,6,1,2,527,192
8749,2003,325,979,992,940,1932,2,1,3,7,1,2,610,213
8158,2002,860,860,860,869,1729,2,1,3,7,0,2,542,200
16226,1998,747,1028,1210,1242,2452,2,1,4,9,1,2,683,267
11927,1994,683,1556,1592,0,1592,2,0,3,7,1,2,484,228
12728,2001,333,1531,1531,908,2439,2,1,4,7,1,2,560,275
15295,1996,98,860,1212,780,1992,2,1,3,7,2,2,608,211
11248,2002,567,1626,1668,0,1668,2,0,3,7,1,3,702,285
10000,1995,141,1220,1220,870,2090,2,1,3,8,1,2,556,240
4435,2003,189,848,848,0,848,1,0,1,3,0,2,420,131.5
17227,1999,426,1341,1341,0,1341,1,1,1,5,1,2,482,246.9
8200,2003,847,847,847,1081,1928,2,1,4,8,1,2,434,219.5
8450,2003,638,1337,1337,0,1337,2,0,3,6,0,2,531,185
8145,2007,738,738,738,738,1476,2,1,3,7,0,2,552,179.4
9245,2006,939,939,939,858,1797,2,1,3,8,0,2,639,213.5
8500,2004,1422,1422,1422,0,1422,2,0,3,7,0,2,626,179.6
8769,2005,460,1169,1190,0,1190,2,0,2,5,0,2,578,173.5
8334,2006,1330,1330,1330,0,1330,2,0,3,6,1,2,437,167.84
8333,2006,738,738,738,753,1491,2,1,3,7,1,2,484,168.675
9045,2005,768,768,768,768,1536,2,1,3,6,0,2,400,167
9170,1965,420,1214,1214,0,1214,1,0,2,6,0,2,461,140
9825,1967,0,936,936,0,936,1,0,2,4,1,1,384,118.5
8308,1963,115,1088,1088,0,1088,1,0,2,4,0,2,520,110
10921,1965,440,960,960,0,960,1,0,3,6,0,1,432,94.75
16287,1925,666,901,901,450,1351,1,0,3,7,1,2,576,122
8240,1960,1179,1179,1179,0,1179,1,0,2,5,0,2,622,110
11841,1990,0,816,816,0,816,1,0,3,5,0,0,0,118.5
6285,1976,456,960,1044,0,1044,1,0,3,7,1,2,528,133.5
7917,1976,392,1143,1113,0,1113,1,1,3,6,1,1,504,148
9555,1979,0,0,1100,1133,2233,2,1,5,11,0,2,579,141
8536,2006,1125,1125,1125,0,1125,1,1,2,5,0,2,430,155
7024,2005,110,1090,1090,0,1090,1,1,2,5,0,2,450,157
7023,2005,123,734,734,674,1408,2,1,3,6,0,2,489,171.5
39290,2008,1085,5095,5095,0,5095,2,1,2,15,2,3,1154,183.85
40094,2007,878,3138,3138,1538,4676,3,1,3,11,1,3,884,184.75
3675,2005,80,547,1072,0,1072,1,0,2,5,0,2,525,140
6400,1959,52,960,960,0,960,1,0,2,4,0,1,392,131.75
6882,1955,0,0,1152,0,1152,2,0,2,6,0,0,0,61.5
10215,1954,372,864,948,0,948,1,0,3,5,0,1,248,111
8741,1946,1195,1195,1195,0,1195,2,0,4,8,0,0,0,98.5
4270,1931,0,544,774,0,774,1,0,3,6,0,0,0,79
10042,1920,238,660,740,125,865,1,0,2,4,1,1,216,108.5
9450,1954,342,894,894,0,894,1,0,3,5,0,2,400,110
11767,1910,560,560,796,550,1346,1,1,2,6,0,1,384,112
8172,1955,224,768,768,0,768,1,0,2,4,1,1,355,125
8172,1955,182,864,864,0,864,1,0,3,5,0,2,528,79.275
8190,1954,216,948,948,0,948,1,0,3,5,1,1,280,119
10896,1914,1184,1440,1440,1440,3395,2,0,8,14,0,0,0,200
10890,1923,925,1296,1296,1296,2592,2,0,6,12,0,0,0,150
10592,1923,602,602,900,602,1502,1,1,3,7,2,1,180,165
10594,1926,768,768,789,0,789,1,0,2,5,0,1,200,96.5
7223,1926,971,1290,1422,0,1422,1,0,3,6,0,1,352,136.5
6821,1921,538,651,759,539,1298,2,0,2,8,1,1,240,146.5
7200,1937,162,731,981,787,1768,1,1,3,7,2,1,240,175
4000,1930,285,531,567,531,1098,1,0,2,5,1,1,216,148.5
6720,1921,585,585,851,585,1436,1,0,3,7,1,1,228,141.5
7642,1918,912,912,912,514,1426,1,1,3,7,1,1,216,189.95
7155,1926,686,686,686,775,1461,1,0,3,6,1,1,225,135
7128,1941,554,918,918,728,1646,2,0,4,7,2,1,240,164
4280,1913,75,440,694,0,694,1,0,2,4,1,1,352,90.35
5362,1910,661,661,661,589,1250,2,0,3,8,1,2,552,139
6305,1938,920,920,954,0,954,1,0,2,5,1,1,240,119.75
7136,1946,495,979,979,979,1958,2,0,4,8,0,2,492,145
6270,1949,717,1001,1001,1001,2002,2,0,4,8,0,3,871,145
7230,1927,851,851,867,851,1718,2,1,4,8,1,2,264,238
13108,1951,0,0,1226,0,1226,1,1,2,7,1,2,400,153.5
22420,1918,242,1370,1370,1254,2624,2,1,4,10,1,3,864,239
12168,1934,537,965,1940,1254,3194,2,1,4,10,2,2,380,359.1
7810,1930,741,930,1230,525,1755,2,0,4,7,1,1,231,188
11275,1932,0,854,1096,895,1991,1,1,3,7,1,2,432,220
6221,1941,195,728,760,595,1355,2,0,3,5,0,2,528,140
10570,1932,556,853,1549,1178,2727,2,1,3,10,2,2,440,315
7259,1945,104,1028,1436,884,2320,2,1,3,9,1,1,180,259.5
14442,1957,291,1477,1839,0,1839,2,0,3,7,2,2,416,257.5
13125,1940,390,800,960,780,1740,1,1,3,6,2,1,240,219.5
21000,1953,905,1809,2259,0,2259,2,0,3,7,2,2,450,217
25485,1960,0,1560,1560,0,1560,1,1,3,6,3,2,580,201
21579,1968,675,1488,1488,0,1488,2,0,3,7,2,2,552,215
1782,1980,186,516,529,516,1045,1,0,2,5,1,2,462,123.9
17871,1995,1680,1680,1680,0,1680,2,0,4,7,0,2,628,170
3907,1988,427,1004,1020,0,1020,1,0,1,4,0,2,509,200
20693,1971,1262,1696,1696,0,1696,2,0,3,7,2,2,625,198
32668,1957,816,2035,2515,0,2515,3,0,4,9,2,2,484,200.624
18044,1986,279,279,2726,0,2726,2,1,2,6,1,2,691,315
8500,1919,793,793,997,520,1517,2,0,3,7,0,0,0,115
7000,1940,345,720,720,495,1215,1,0,3,6,0,2,720,141
5000,1941,604,720,803,0,803,1,0,2,5,0,2,360,87
7288,1925,936,936,936,665,1601,2,0,3,6,0,0,0,129.85
6060,1939,732,732,772,351,1123,1,0,3,4,0,1,264,100
9060,1923,311,859,942,886,1828,2,0,3,6,0,,,150.909
3672,1922,816,816,816,0,816,1,0,2,5,0,1,100,75.2
8263,1920,1012,1012,1012,0,1012,1,0,2,6,1,1,308,118.4
8967,1920,961,961,1077,0,1077,1,0,2,6,0,1,338,67
13710,1950,490,910,910,648,1558,1,1,4,6,0,1,282,152
11067,1939,0,0,640,0,845,1,0,1,4,0,1,256,68.104
8250,1895,957,957,1034,957,1991,2,0,4,9,0,0,0,119.6
6565,1957,106,1073,1073,0,1073,1,0,3,6,0,2,720,140
6060,1930,100,837,1001,0,1001,1,0,2,5,0,1,216,124.9
5568,2006,0,1573,1625,0,1625,2,0,2,5,1,2,495,375
4750,2006,0,1573,1625,0,1625,2,0,2,5,1,2,538,235
12150,1979,0,1001,1299,0,1299,2,0,2,5,1,2,486,183.5
7540,1978,115,888,912,0,912,1,0,2,5,1,2,470,156
9187,1983,748,1084,1080,0,1080,1,1,3,5,0,2,484,134
10000,2002,856,1441,1392,0,1392,2,0,3,6,1,3,650,215
12864,2002,17,1409,1409,0,1409,1,1,1,4,1,2,576,245
9928,1991,215,1454,1478,0,1478,2,0,3,6,1,2,506,210
8750,1975,98,852,918,0,918,1,0,3,4,0,1,360,148
8410,1974,46,970,1026,0,1026,1,0,2,5,1,2,528,143
4054,1987,552,1501,1501,0,1501,2,0,2,5,2,2,512,244
9763,1998,328,1502,1502,0,1502,1,1,1,5,1,1,286,330
16905,1959,383,1350,1328,0,1328,1,1,2,5,2,1,308,170
19958,1958,585,585,2279,0,2279,2,1,4,7,1,2,461,257
8368,2006,1689,1689,1689,0,1689,2,0,3,7,0,2,433,231.713
8298,2006,963,1546,1564,0,1564,2,0,2,6,1,2,502,267.3
9037,2006,1048,1476,1484,0,1484,2,0,2,6,1,2,472,265.9
10991,2007,1571,1571,1571,0,1571,2,0,3,7,1,3,722,239
10656,2006,1638,1638,1646,0,1646,2,0,3,6,1,3,870,248.9
10331,1985,970,1265,1240,0,1240,2,0,3,6,0,2,528,174
13758,1990,254,1156,1187,530,1717,2,1,3,7,1,2,400,187.5
9303,1996,130,872,888,868,1756,2,1,3,7,0,2,422,204
6718,2001,1017,1267,1312,0,1312,2,0,2,5,0,2,471,180.5
9590,2003,82,868,1146,0,1146,2,0,3,6,1,2,438,187.5
11305,2002,593,1922,1922,0,1922,2,0,2,6,1,3,692,282
7777,1996,1491,1491,1491,0,1491,2,0,3,7,1,2,571,178
14536,2002,316,1616,1629,0,1629,2,0,3,9,1,3,808,270
11800,2003,356,1122,1146,1340,2486,3,1,5,10,1,2,452,279.9
35133,1963,413,1572,1572,0,1572,1,1,3,5,2,3,995,186.7
15306,2006,1652,1732,1776,0,1776,2,0,3,7,1,3,712,283.463
12633,2006,1824,1824,1824,0,1824,2,0,3,8,1,3,932,392
12665,2005,1094,1094,1133,1349,2482,2,1,4,9,1,3,642,281.213
8402,2007,914,1120,1120,0,1120,1,0,3,6,0,0,0,147
43500,1953,0,0,2034,0,2034,1,0,2,9,0,4,1041,130
6710,1996,0,920,936,0,936,0,1,0,3,0,2,460,140
25286,1963,431,1064,1040,0,1040,1,0,3,5,0,2,648,132.25
25000,1967,1632,1632,1632,0,1632,2,0,4,8,0,2,576,143
32463,1961,90,1249,1622,0,1622,1,0,3,7,1,4,1356,168
4224,1976,200,1040,1060,0,1060,1,0,3,6,1,2,572,129.9
4224,1976,268,1142,1142,0,1142,1,1,3,6,1,2,528,134
1504,1972,294,546,546,546,1092,1,1,3,5,0,1,253,85.5
1533,1970,27,530,530,462,992,1,0,2,4,0,1,297,106.5
1495,1970,162,546,546,546,1092,1,1,3,5,0,0,0,93.9
2001,1970,546,546,546,546,1092,1,1,3,6,0,1,286,75
1936,1970,0,630,630,0,630,1,0,1,3,0,0,0,84.5
1890,1976,546,546,546,546,1092,1,1,3,6,0,1,286,75.19
11333,1976,490,1029,1062,0,1062,1,0,3,5,2,2,539,146.8
9129,1977,0,923,1008,0,1008,1,0,1,4,1,2,678,153.5
15957,1977,96,1244,1356,0,1356,2,0,3,6,1,2,528,188
33983,1977,48,1160,1676,0,1676,1,1,3,6,2,2,672,196
8286,1977,185,716,716,716,1432,1,1,3,6,1,2,531,157
6723,1971,0,796,796,0,796,1,0,2,5,0,0,0,138
7244,1970,149,768,768,0,768,1,0,2,5,0,2,624,129.5
27697,1961,585,1396,1608,0,1608,1,0,3,6,0,1,444,80
7599,1982,280,845,845,0,845,1,0,2,4,0,2,360,129.5
11000,1976,0,1090,1178,0,1178,1,1,3,6,0,2,502,135
8314,1982,270,816,816,0,816,1,0,2,5,0,1,264,124.5
11625,1983,220,816,816,0,816,1,0,2,4,0,1,264,139
10712,1991,762,974,974,0,974,1,0,3,5,0,0,0,93.5
10447,1984,348,864,887,0,887,1,0,3,5,0,1,288,124.5
11027,1954,171,1178,1293,0,1293,2,0,2,5,0,2,452,149.9
10533,1956,235,1008,1024,0,1024,1,0,2,5,2,1,313,157.5
11765,1957,490,1617,1797,0,1797,1,1,3,7,1,3,963,169
39384,1957,595,1705,1390,0,1390,1,1,1,4,2,2,550,252
11727,1969,1851,1851,1851,0,1851,2,0,3,8,1,2,506,192.1
8238,1997,113,813,813,712,1525,2,1,3,6,1,2,400,183.5
13006,1997,964,964,993,1243,2236,2,1,4,8,1,2,642,222
13041,1995,781,781,781,890,1671,2,1,3,7,1,2,423,170
13031,1995,99,691,691,807,1498,2,1,3,6,1,2,409,187.5
9783,1996,821,821,821,955,1776,2,1,3,7,1,2,443,202
11207,1997,88,802,802,709,1511,2,1,3,8,1,2,413,185
19378,2005,1335,1392,1392,1070,2462,2,1,4,9,1,2,576,320
14859,2006,1670,1670,1670,0,1670,2,0,3,7,1,3,690,240
13128,2005,1074,1074,1074,990,2064,2,1,4,7,1,2,527,250
10463,2005,893,893,901,900,1801,2,1,3,8,1,3,800,239.9
13751,2005,1640,1700,1700,512,2212,2,1,3,9,1,3,773,309
23257,2006,868,868,887,1134,2021,2,1,3,9,1,2,422,274.725
13108,1994,2062,2062,2079,608,2687,2,1,4,9,0,2,618,270
8076,1993,455,1160,1169,0,1169,2,0,3,6,1,2,402,183.5
7685,1993,179,697,697,804,1501,2,1,3,6,1,2,420,165.6
9084,1998,935,935,955,677,1632,2,1,3,8,1,2,462,176.5
3701,1987,1191,1191,1204,0,1204,2,0,2,5,0,2,461,130
5306,1987,354,1064,1064,703,1767,2,0,2,5,1,2,504,239
6563,1985,594,1742,1742,0,1742,2,0,2,5,1,2,564,275
16023,2005,180,1398,1414,1384,2798,3,1,3,11,1,3,670,457.347
18062,2006,1528,1528,1528,1862,3390,3,1,5,10,1,3,758,545.224
12292,2006,889,1094,1102,1371,2473,2,1,4,11,1,3,675,356.383
16056,2005,1752,1992,1992,876,2868,3,1,4,11,1,3,716,556.581
12438,2006,1234,1234,1264,1312,2576,2,1,4,10,1,3,666,361.919
16052,2006,644,1850,1850,848,2698,2,1,4,11,1,3,736,535
15922,2005,1390,1390,1390,1405,2795,3,1,4,10,1,3,660,401.179
13682,2006,1410,1410,1426,1519,2945,3,1,3,10,1,3,641,438.78
14762,1948,0,0,1547,720,2320,2,0,2,7,1,2,672,169
34650,1955,0,1056,1056,0,1056,1,0,3,5,0,2,572,145
8147,2005,523,1714,1714,0,1714,2,0,2,7,1,2,517,318
11302,2005,392,1814,1826,0,1826,2,0,3,7,1,3,758,319
18261,2005,494,1910,2000,0,2000,2,1,3,8,2,3,722,470
14145,1984,995,1208,1621,0,1621,2,0,3,8,0,2,440,202.5
13837,1988,0,1204,1377,806,2183,2,1,4,9,0,3,786,229
16659,1977,0,795,1468,795,2263,2,1,3,9,1,2,539,235
18800,1976,84,796,790,784,1574,2,1,3,6,1,2,566,190
10464,1980,138,988,1102,0,1102,1,0,2,5,1,2,582,169
10400,1988,916,1845,1872,0,1872,2,0,3,6,1,2,604,241.5
10530,1978,945,945,945,912,1857,2,1,4,8,1,2,482,188.9
10240,1980,0,1686,1686,0,1686,2,0,3,7,1,2,612,207.5
16692,1978,133,1392,1392,1392,2784,3,1,5,12,2,2,564,250
11475,1975,163,713,811,741,1552,2,1,3,6,1,2,434,179.9
9927,1976,42,1047,1083,0,1083,1,0,2,5,1,2,596,172
9512,2005,172,960,960,1358,2318,2,1,3,8,1,2,541,294.323
10530,1975,127,675,1109,766,1875,3,0,3,8,1,2,485,184.5
10140,1975,268,1056,1074,0,1074,1,1,3,6,0,2,495,153.5
10140,1976,638,832,832,832,1664,2,1,4,8,1,2,528,162.9
10140,1974,0,1040,1309,0,1309,1,1,3,5,1,2,484,181
10000,1974,348,1103,1103,0,1103,2,0,3,6,0,2,462,155
15870,1969,230,1096,1096,0,1096,1,0,3,6,0,1,299,138.8
9353,1970,864,864,864,0,864,1,0,3,5,0,1,280,116.05
8125,1971,244,858,858,0,858,1,0,3,5,0,0,0,88
7200,1971,224,864,874,0,874,1,0,3,5,0,2,576,97.5
8773,2002,536,1487,1419,0,1419,2,0,2,4,0,2,543,190
2760,1973,525,525,525,567,1092,1,1,3,6,0,2,440,105.5
2160,1973,363,765,765,600,1365,1,1,3,7,1,2,440,125.5
1953,1973,174,483,483,504,987,1,1,2,5,0,1,264,83
1890,1972,212,494,494,536,1030,1,1,3,6,0,1,264,116
1680,1971,672,672,672,546,1218,1,1,3,7,0,0,0,91.5
1680,1972,355,672,672,546,1218,1,1,3,7,0,1,264,118
1680,1972,207,483,483,465,948,1,1,2,5,0,1,264,89
1680,1972,143,525,525,567,1092,1,1,3,6,0,1,264,108
1680,1972,483,483,483,504,987,1,1,2,5,1,1,288,94.5
4043,1975,186,1069,1069,0,1069,2,0,2,4,1,2,440,146.3
7514,1967,462,943,1387,0,1387,1,0,3,6,1,1,300,145
7838,1967,95,864,900,0,900,1,0,3,6,1,1,288,123
2280,1976,443,1055,1055,0,1055,2,0,2,4,0,1,319,137.5
2179,1976,785,855,855,601,1456,2,1,3,6,1,2,460,144
